week,campaign_type,primary_search_strategy,spend,impressions,clicks,attributed_sales,sales,imp_spend,click_spend,attr_spend
2019-09-01,sponsoredBrands,Competitive,60.01,36396,75,168.18,788935.56,606.4989168,1.249791701,2.802532911
2019-09-01,sponsoredProducts,Auto,2927.21,1218390,1782,7507.97,788935.56,416.2291055,0.608770809,2.564889434
2019-09-01,sponsoredProducts,Branded,16293.02,1507971,7710,82687.38,788935.56,92.55319149,0.473208773,5.075018628
2019-09-01,sponsoredProducts,Category,16414.49,1632201,4942,26139.82,788935.56,99.43659535,0.301075452,1.592484445
2019-09-01,sponsoredProducts,Competitive,234.48,115591,254,695.97,788935.56,492.9674173,1.083248038,2.968142272
2019-09-08,sponsoredBrands,Branded,5496.74,149718,1643,14342.41,869755.27,27.23759901,0.298904442,2.609257487
2019-09-08,sponsoredBrands,Category,5720.47,887808,2000,4838.58,869755.27,155.1984365,0.349621622,0.845836094
2019-09-08,sponsoredBrands,Competitive,74.86,51486,89,44.2,869755.27,687.7638258,1.18888592,0.59043548
2019-09-08,sponsoredProducts,Auto,6319.7,2619654,3395,14046.14,869755.27,414.5218919,0.537209045,2.222596009
2019-09-08,sponsoredProducts,Branded,25982.64,2537806,13340,141284.18,869755.27,97.67313868,0.513419729,5.437637592
2019-09-08,sponsoredProducts,Category,34083.17,3752438,9367,53227.59,869755.27,110.096508,0.274827723,1.561697166
2019-09-08,sponsoredProducts,Competitive,1562.42,611128,620,1671.81,869755.27,391.1419465,0.396820317,1.070013185
2019-09-15,sponsoredBrands,Branded,3345.97,104984,1016,8219.28,847173.74,31.37625263,0.303648867,2.456471516
2019-09-15,sponsoredBrands,Category,3254.26,485237,1057,3650.43,847173.74,149.1082458,0.324805025,1.12173889
2019-09-15,sponsoredBrands,Competitive,71.06,39422,87,96.22,847173.74,554.7706164,1.224317478,1.354066986
2019-09-15,sponsoredProducts,Auto,6383.93,2453059,3238,14291.77,847173.74,384.2553098,0.507211075,2.238710324
2019-09-15,sponsoredProducts,Branded,19233.04,1762600,9635,107072.65,847173.74,91.64437863,0.500960847,5.567120434
2019-09-15,sponsoredProducts,Category,37607.46,4212636,9614,63278.51,847173.74,112.015967,0.255640769,1.68260526
2019-09-15,sponsoredProducts,Competitive,1748.5,693837,647,1916.9,847173.74,396.8184158,0.370031456,1.096311124
2019-09-22,sponsoredBrands,Branded,870.64,42687,298,3632.79,916540.3,49.0294496,0.342276946,4.172551227
2019-09-22,sponsoredBrands,Category,1001.78,96058,358,1805.12,916540.3,95.88732057,0.357363892,1.801912596
2019-09-22,sponsoredBrands,Competitive,38.84,25737,48,160.38,916540.3,662.6416066,1.235839341,4.129248198
2019-09-22,sponsoredProducts,Auto,706.71,237053,559,3957.52,916540.3,335.4317896,0.790989232,5.59992076
2019-09-22,sponsoredProducts,Branded,5156.28,563065,2567,26300.87,916540.3,109.1998495,0.497839528,5.100745111
2019-09-22,sponsoredProducts,Category,9739.54,866144,3253,22893.46,916540.3,88.93068872,0.333999347,2.350568918
2019-09-22,sponsoredProducts,Competitive,430.5,150017,235,1278.32,916540.3,348.4715447,0.545876887,2.969384437
2019-09-29,sponsoredBrands,Branded,2268.96,90365,745,7115.15,868206.22,39.8266166,0.328344263,3.135864008
2019-09-29,sponsoredBrands,Category,3072.56,282348,898,4930.1,868206.22,91.89340485,0.292264431,1.604557763
2019-09-29,sponsoredBrands,Competitive,34.05,31531,51,76.29,868206.22,926.020558,1.497797357,2.240528634
2019-09-29,sponsoredProducts,Auto,3962.3,1190221,2639,14024.62,868206.22,300.3863917,0.666027307,3.539514928
2019-09-29,sponsoredProducts,Branded,11096.13,1141146,5403,48573.11,868206.22,102.8418016,0.486926523,4.377482059
2019-09-29,sponsoredProducts,Category,27356.59,2694593,8760,54720.43,868206.22,98.49886261,0.320215348,2.000265018
2019-09-29,sponsoredProducts,Competitive,1195.24,360896,523,2922.18,868206.22,301.9443794,0.437569024,2.444847897
2019-10-06,sponsoredBrands,Branded,1613.48,74200,547,5685.16,875945.53,45.98755485,0.339018767,3.523539182
2019-10-06,sponsoredBrands,Category,2463.14,262781,760,3890.07,875945.53,106.6853691,0.30854925,1.579313397
2019-10-06,sponsoredBrands,Competitive,22.95,25227,37,32.26,875945.53,1099.215686,1.612200436,1.405664488
2019-10-06,sponsoredProducts,Auto,2659.5,965378,1787,11065.43,875945.53,362.9922918,0.671930814,4.16071818
2019-10-06,sponsoredProducts,Branded,11272.03,1071386,5022,47520.17,875945.53,95.04818564,0.445527558,4.215759717
2019-10-06,sponsoredProducts,Category,29628.53,3696161,9217,62763.84,875945.53,124.7500635,0.311085295,2.118358218
2019-10-06,sponsoredProducts,Competitive,1078.65,497112,502,3075,875945.53,460.8649701,0.465396561,2.850785704
2019-10-13,sponsoredBrands,Branded,655.76,47272,254,3186.62,808041.33,72.08734903,0.387336831,4.859430279
2019-10-13,sponsoredBrands,Category,1340.03,136956,460,4411.46,808041.33,102.203682,0.343275897,3.292060626
2019-10-13,sponsoredProducts,Auto,735.83,250831,548,2994.9,808041.33,340.8817254,0.744737236,4.070097713
2019-10-13,sponsoredProducts,Branded,10472.23,966670,4636,47914.8,808041.33,92.30794205,0.442694631,4.575415169
2019-10-13,sponsoredProducts,Category,26090.4,3627251,7663,56712.34,808041.33,139.0262702,0.293709564,2.173686107
2019-10-13,sponsoredProducts,Competitive,466.27,311969,236,1593.44,808041.33,669.0737127,0.506144509,3.417419092
2019-10-20,sponsoredBrands,Branded,1498.04,48129,393,4532.69,847244.65,32.12798056,0.262342795,3.025746976
2019-10-20,sponsoredBrands,Category,1401.17,123962,440,2879.62,847244.65,88.47034978,0.314023281,2.055153907
2019-10-20,sponsoredProducts,Auto,731.16,280369,520,2965.69,847244.65,383.4577931,0.711198643,4.056143662
2019-10-20,sponsoredProducts,Branded,10717,883618,4503,46997.77,847244.65,82.45012597,0.420173556,4.385347579
2019-10-20,sponsoredProducts,Category,27113.8,3592981,7389,53719.7,847244.65,132.5148448,0.272518054,1.981267841
2019-10-20,sponsoredProducts,Competitive,460.74,246366,228,795.8,847244.65,534.7180622,0.494856101,1.727221426
2019-10-27,sponsoredBrands,Branded,1894.3,71582,527,6023.74,858005.72,37.78810115,0.27820303,3.179929261
2019-10-27,sponsoredBrands,Category,1731.46,192046,545,3689.54,858005.72,110.9156434,0.314763263,2.130883763
2019-10-27,sponsoredBrands,Competitive,4.63,10235,7,28.44,858005.72,2210.583153,1.51187905,6.142548596
2019-10-27,sponsoredProducts,Auto,1562.12,466589,1038,6185.03,858005.72,298.6896013,0.664481602,3.959382122
2019-10-27,sponsoredProducts,Branded,9705.76,920145,4143,50069.67,858005.72,94.80401329,0.426859926,5.158758304
2019-10-27,sponsoredProducts,Category,22181.85,2828635,6181,42788.78,858005.72,127.5202474,0.27865124,1.92899961
2019-10-27,sponsoredProducts,Competitive,676.48,253631,298,1273.15,858005.72,374.9275662,0.44051561,1.882021641
2019-11-03,sponsoredBrands,Branded,2431.06,92748,642,7213.39,863530.29,38.15125912,0.264082334,2.967178926
2019-11-03,sponsoredBrands,Category,1916.93,234362,567,2118.28,863530.29,122.2590288,0.295785449,1.105037743
2019-11-03,sponsoredBrands,Competitive,15.84,30776,26,25.32,863530.29,1942.929293,1.641414141,1.598484848
2019-11-03,sponsoredProducts,Auto,2320.2,891942,1582,7115.92,863530.29,384.4246186,0.681837773,3.066942505
2019-11-03,sponsoredProducts,Branded,11267.21,1072783,5067,68571.18,863530.29,95.21283441,0.449712041,6.085905916
2019-11-03,sponsoredProducts,Category,13284.4,1969977,3663,17096.48,863530.29,148.2925085,0.275736955,1.28695914
2019-11-03,sponsoredProducts,Competitive,798.69,321514,324,1324.47,863530.29,402.5516784,0.405664275,1.658302971
2019-11-10,sponsoredBrands,Branded,2161.08,82654,604,7455.97,854255.66,38.24661743,0.279489885,3.450112907
2019-11-10,sponsoredBrands,Category,1514.8,155476,420,1822.63,854255.66,102.637972,0.277264325,1.203214946
2019-11-10,sponsoredBrands,Competitive,31.9,34562,40,26.57,854255.66,1083.448276,1.253918495,0.832915361
2019-11-10,sponsoredProducts,Auto,2054.84,951101,1503,7201.81,854255.66,462.8589087,0.731443811,3.504803294
2019-11-10,sponsoredProducts,Branded,9390.61,1113895,4439,57266.86,854255.66,118.6179599,0.472706246,6.098310972
2019-11-10,sponsoredProducts,Category,6660.68,1109382,2280,10116.82,854255.66,166.5568681,0.342307392,1.51888696
2019-11-10,sponsoredProducts,Competitive,315.24,193877,222,1037.3,854255.66,615.0139576,0.704225352,3.290508819
2019-11-17,sponsoredBrands,Branded,2300.62,85916,660,8184.4,797055.92,37.34471577,0.286879189,3.557475811
2019-11-17,sponsoredBrands,Category,1836.44,271779,561,1469.7,797055.92,147.9923112,0.305482346,0.800298403
2019-11-17,sponsoredBrands,Competitive,27.77,25266,34,143.58,797055.92,909.8307526,1.224342816,5.170327692
2019-11-17,sponsoredProducts,Auto,2272.47,1113071,1562,5709.7,797055.92,489.8066861,0.687357809,2.512552421
2019-11-17,sponsoredProducts,Branded,10488.45,1014280,4716,63668.25,797055.92,96.70447016,0.449637458,6.070320209
2019-11-17,sponsoredProducts,Category,13029.04,2439051,3825,15684.08,797055.92,187.2011292,0.293574968,1.203778636
2019-11-17,sponsoredProducts,Competitive,1044.69,495668,431,1740.05,797055.92,474.4641951,0.412562578,1.665613723
2019-11-24,sponsoredBrands,Branded,2872.13,86091,737,8624.87,948766.85,29.97461814,0.256603984,3.002952513
2019-11-24,sponsoredBrands,Category,3117.68,165597,546,2403.85,948766.85,53.11545765,0.175130225,0.77103808
2019-11-24,sponsoredBrands,Competitive,19.06,17760,19,52.8,948766.85,931.7943337,0.996852046,2.77019937
2019-11-24,sponsoredProducts,Auto,2186.51,1146847,1357,5786.41,948766.85,524.5102927,0.620623734,2.646413691
2019-11-24,sponsoredProducts,Branded,11529.32,1996312,4418,52187.23,948766.85,173.1508883,0.383196927,4.526479445
2019-11-24,sponsoredProducts,Category,12379.12,2459805,3414,12795.39,948766.85,198.7059662,0.27578697,1.033626784
2019-11-24,sponsoredProducts,Competitive,737.14,331184,279,609.59,948766.85,449.2823616,0.378489839,0.826966384
2019-12-01,sponsoredBrands,Branded,3570.29,113210,923,11584.28,913621.85,31.7089088,0.258522417,3.244632789
2019-12-01,sponsoredBrands,Category,9039.13,554703,1543,6811.78,913621.85,61.36685721,0.170702269,0.753588011
2019-12-01,sponsoredBrands,Competitive,17.72,22818,21,166.77,913621.85,1287.697517,1.18510158,9.411399549
2019-12-01,sponsoredProducts,Auto,4417.47,1908656,2170,7899.87,913621.85,432.0699405,0.491231406,1.788324539
2019-12-01,sponsoredProducts,Branded,21825.49,2053143,8758,102933.47,913621.85,94.07087768,0.401273923,4.71620431
2019-12-01,sponsoredProducts,Category,20766.02,4493161,5906,21030.86,913621.85,216.3708308,0.28440693,1.012753527
2019-12-01,sponsoredProducts,Competitive,1185.85,648572,443,969.85,913621.85,546.9258338,0.3735717,0.817852174
2019-12-08,sponsoredBrands,Branded,2028.17,98493,603,7722.46,826288.57,48.56249723,0.297312355,3.807599955
2019-12-08,sponsoredBrands,Category,4864.23,371878,847,4370.71,826288.57,76.45156582,0.174128279,0.898540982
2019-12-08,sponsoredBrands,Competitive,28.73,40470,41,105.34,826288.57,1408.632092,1.427079708,3.666550644
2019-12-08,sponsoredProducts,Auto,2262.44,1093725,1242,5192.03,826288.57,483.4271848,0.548964834,2.294880748
2019-12-08,sponsoredProducts,Branded,11318.93,1024044,4505,56195.32,826288.57,90.47180255,0.398005819,4.964720163
2019-12-08,sponsoredProducts,Category,11818.76,2246981,3569,13237.53,826288.57,190.1198603,0.301977534,1.120043896
2019-12-08,sponsoredProducts,Competitive,489.36,241560,214,630.82,826288.57,493.6243256,0.437305869,1.28907144
2019-12-15,sponsoredBrands,Branded,1547.17,68236,401,5242.52,650525.24,44.10375072,0.259182895,3.388457636
2019-12-15,sponsoredBrands,Category,689.25,115873,204,1049.27,650525.24,168.1146173,0.295973885,1.522335872
2019-12-15,sponsoredBrands,Competitive,29.26,44374,38,74.88,650525.24,1516.541353,1.298701299,2.559125085
2019-12-15,sponsoredProducts,Auto,1233.67,624461,818,4803.45,650525.24,506.1815558,0.663062245,3.893626334
2019-12-15,sponsoredProducts,Branded,4697.23,437666,1809,22720.6,650525.24,93.17533951,0.385120592,4.837020968
2019-12-15,sponsoredProducts,Category,6371.43,1171604,2446,7952.5,650525.24,183.8839946,0.383901259,1.248149944
2019-12-15,sponsoredProducts,Competitive,159.94,87940,108,286.92,650525.24,549.8311867,0.67525322,1.793922721
2019-12-22,sponsoredBrands,Branded,1478.06,64574,403,6501.84,437768.28,43.68834824,0.272654696,4.398901262
2019-12-22,sponsoredBrands,Category,677.5,172122,252,577.1,437768.28,254.0546125,0.37195572,0.851808118
2019-12-22,sponsoredBrands,Competitive,19.12,25229,24,29.36,437768.28,1319.508368,1.255230126,1.535564854
2019-12-22,sponsoredProducts,Auto,1105.14,584759,725,4039.39,437768.28,529.1266265,0.656025481,3.655093472
2019-12-22,sponsoredProducts,Branded,4430.72,440828,1772,17128.8,437768.28,99.49353604,0.399934999,3.865917955
2019-12-22,sponsoredProducts,Category,5437.19,997124,2037,5594.84,437768.28,183.3895818,0.374642049,1.028994756
2019-12-22,sponsoredProducts,Competitive,136,76209,91,226.14,437768.28,560.3602941,0.669117647,1.662794118
2019-12-29,sponsoredBrands,Branded,2077.84,107409,670,6595.52,641120.87,51.69262311,0.322450237,3.174219382
2019-12-29,sponsoredBrands,Category,951.13,255219,507,1059.64,641120.87,268.3324046,0.533050161,1.114085351
2019-12-29,sponsoredBrands,Competitive,109.51,82966,69,161.37,641120.87,757.6111771,0.630079445,1.473564058
2019-12-29,sponsoredProducts,Auto,3341.01,1915229,2339,6023.94,641120.87,573.2485087,0.700087698,1.803029623
2019-12-29,sponsoredProducts,Branded,15707.08,1516175,6289,65233.16,641120.87,96.52812617,0.400392689,4.153105479
2019-12-29,sponsoredProducts,Category,12053.02,2579242,4905,13683.44,641120.87,213.9913482,0.406951951,1.135270662
2019-12-29,sponsoredProducts,Competitive,688.28,399997,380,1022.49,641120.87,581.154472,0.552100889,1.485572732
2020-01-05,sponsoredBrands,Branded,3395.4,126782,1286,13794.01,912417.3,37.33934146,0.378747718,4.062558167
2020-01-05,sponsoredBrands,Category,2007.63,792422,1164,1756.56,912417.3,394.7051997,0.579788108,0.874942096
2020-01-05,sponsoredBrands,Competitive,668.14,221933,302,440.78,912417.3,332.1654144,0.452001078,0.659712036
2020-01-05,sponsoredProducts,Auto,3828.97,2456648,3196,10769.79,912417.3,641.5949981,0.834689225,2.812712035
2020-01-05,sponsoredProducts,Branded,22177.34,2141801,11119,109932.87,912417.3,96.57609975,0.501367612,4.956990784
2020-01-05,sponsoredProducts,Category,38431.22,9490898,13554,38167.37,912417.3,246.9580201,0.352682012,0.993134488
2020-01-05,sponsoredProducts,Competitive,2924.62,1567349,1190,3133.61,912417.3,535.9154352,0.406890468,1.071458856
2020-01-12,sponsoredBrands,Branded,4486.17,137115,1775,20002.16,808035.52,30.56393315,0.395660441,4.458627292
2020-01-12,sponsoredBrands,Category,2232.7,727606,1115,2304,808035.52,325.8861468,0.499395351,1.031934429
2020-01-12,sponsoredBrands,Competitive,743.58,223114,333,876.29,808035.52,300.0537938,0.447833454,1.178474408
2020-01-12,sponsoredProducts,Auto,3753.88,2155342,2961,10114.77,808035.52,574.1637985,0.788783872,2.694484107
2020-01-12,sponsoredProducts,Branded,21769.14,2131673,10359,105131.79,808035.52,97.92178285,0.475857108,4.829395649
2020-01-12,sponsoredProducts,Category,34550.51,5226190,10357,30128.63,808035.52,151.2623113,0.299764027,0.87201694
2020-01-12,sponsoredProducts,Competitive,2208.22,887649,740,2099.11,808035.52,401.9748938,0.335111538,0.950589162
2020-01-19,sponsoredBrands,Branded,1344.36,47438,698,10897.29,970087.09,35.28667916,0.519206165,8.105931447
2020-01-19,sponsoredBrands,Category,2337.04,642172,1114,2869.96,970087.09,274.7800637,0.476671345,1.228032041
2020-01-19,sponsoredBrands,Competitive,389.35,82856,169,479.88,970087.09,212.8059586,0.434056761,1.232515731
2020-01-19,sponsoredProducts,Auto,3435.62,1785621,2451,14972.2,970087.09,519.7376311,0.713408351,4.357932484
2020-01-19,sponsoredProducts,Branded,5060.95,515706,2585,26172.13,970087.09,101.8990506,0.510773669,5.171386795
2020-01-19,sponsoredProducts,Category,14441.29,1607591,4034,19086.54,970087.09,111.3190719,0.279337926,1.321664477
2020-01-19,sponsoredProducts,Competitive,569.74,179484,206,908.99,970087.09,315.0279075,0.361568435,1.595447046
2020-01-26,sponsoredBrands,Branded,2840.92,71293,1267,15750.61,910210.7,25.09503964,0.445982287,5.54419343
2020-01-26,sponsoredBrands,Category,1934.03,506360,895,3146.35,910210.7,261.8160008,0.46276428,1.626836192
2020-01-26,sponsoredBrands,Competitive,530.18,111079,210,511.56,910210.7,209.5118639,0.396091893,0.964879852
2020-01-26,sponsoredProducts,Auto,2944.51,1442367,2102,11544.75,910210.7,489.8495845,0.713870899,3.920771198
2020-01-26,sponsoredProducts,Branded,9200.98,971849,4823,46426.13,910210.7,105.6245096,0.524183294,5.045780993
2020-01-26,sponsoredProducts,Category,15484.79,1679688,4350,19817.04,910210.7,108.4734117,0.280920826,1.27977454
2020-01-26,sponsoredProducts,Competitive,1016.24,294174,342,932.14,910210.7,289.4729591,0.336534677,0.917243958
2020-02-02,sponsoredBrands,Branded,3542.38,129720,2190,22481.73,862737.6,36.61944794,0.618228423,6.346504328
2020-02-02,sponsoredBrands,Category,467.88,200262,333,806.51,862737.6,428.0200051,0.711720954,1.723753954
2020-02-02,sponsoredBrands,Competitive,32.38,20011,38,47.62,862737.6,618.0049413,1.173563928,1.470660902
2020-02-02,sponsoredProducts,Auto,290.13,475370,1215,4741.2,862737.6,1638.472409,4.187777893,16.34163995
2020-02-02,sponsoredProducts,Branded,23587.08,2060456,10530,106515.79,862737.6,87.35528094,0.446430843,4.51585317
2020-02-02,sponsoredProducts,Category,25871.41,2721605,6682,30222.79,862737.6,105.1973974,0.25827738,1.168192611
2020-02-02,sponsoredProducts,Competitive,3237.03,828681,940,2985.06,862737.6,256.0004078,0.290389647,0.922160128
2020-02-09,sponsoredBrands,Branded,3436.73,114230,2125,23678.63,847621.29,33.23799076,0.618320322,6.889872059
2020-02-09,sponsoredBrands,Category,650.13,237355,408,973.8,847621.29,365.0885208,0.627566794,1.497854275
2020-02-09,sponsoredBrands,Competitive,13.32,10890,13,48.74,847621.29,817.5675676,0.975975976,3.659159159
2020-02-09,sponsoredProducts,Auto,325.46,537040,1312,5510.7,847621.29,1650.09525,4.031217354,16.93203466
2020-02-09,sponsoredProducts,Branded,23052.49,1901386,9564,95804.14,847621.29,82.48072117,0.41487926,4.155912875
2020-02-09,sponsoredProducts,Category,26000.87,2873732,6525,28796.38,847621.29,110.5244555,0.250953141,1.107516018
2020-02-09,sponsoredProducts,Competitive,3532.49,788602,1044,3908.47,847621.29,223.2425286,0.295542238,1.106434838
2020-02-16,sponsoredBrands,Branded,2521.71,94910,1859,22901.43,838895.33,37.63715891,0.737198171,9.081706461
2020-02-16,sponsoredBrands,Category,423.79,155586,268,539.33,838895.33,367.1299464,0.632388683,1.272635032
2020-02-16,sponsoredProducts,Auto,240.66,493052,962,3945.41,838895.33,2048.749273,3.997340647,16.39412449
2020-02-16,sponsoredProducts,Branded,16596.13,1224679,6845,79364.33,838895.33,73.79304693,0.412445552,4.782098598
2020-02-16,sponsoredProducts,Category,21812.7,2483090,6187,30133.58,838895.33,113.8368932,0.283642098,1.381469511
2020-02-16,sponsoredProducts,Competitive,2391.22,581420,719,2604.77,838895.33,243.1478492,0.300683333,1.089305877
2020-02-23,sponsoredBrands,Branded,1808.63,77350,1529,20194.08,1069951.04,42.76717737,0.845391263,11.16540144
2020-02-23,sponsoredBrands,Category,312.78,101890,237,1390.96,1069951.04,325.7561225,0.757721082,4.44708741
2020-02-23,sponsoredBrands,Competitive,25.63,9772,22,23.99,1069951.04,381.2719469,0.858369099,0.936012485
2020-02-23,sponsoredProducts,Auto,311.59,493514,1222,9460.77,1069951.04,1583.856992,3.921820341,30.36288071
2020-02-23,sponsoredProducts,Branded,11302.94,823714,6157,81099.71,1069951.04,72.87608357,0.544725532,7.175098691
2020-02-23,sponsoredProducts,Category,23497.42,2118898,5819,47036.92,1069951.04,90.17577249,0.247644209,2.001790835
2020-02-23,sponsoredProducts,Competitive,2420.94,660705,705,3901.38,1069951.04,272.9125877,0.2912092,1.611514536
2020-03-01,sponsoredBrands,Branded,1371.69,65969,1156,14040.18,1144151.48,48.09322806,0.842756016,10.23568007
2020-03-01,sponsoredBrands,Category,417.02,143999,237,1064.95,1144151.48,345.3047815,0.568318066,2.55371445
2020-03-01,sponsoredBrands,Competitive,239.82,48907,124,637.84,1144151.48,203.9321158,0.517054458,2.659661413
2020-03-01,sponsoredProducts,Auto,440.09,771392,1691,10616.79,1144151.48,1752.805108,3.842395874,24.1241337
2020-03-01,sponsoredProducts,Branded,28877.3,2142670,12109,165429.38,1144151.48,74.19911141,0.419325907,5.728699705
2020-03-01,sponsoredProducts,Category,39766.53,3643041,8818,62118.05,1144151.48,91.61073395,0.221744266,1.562068654
2020-03-01,sponsoredProducts,Competitive,4310.28,1003031,948,7625.59,1144151.48,232.7066919,0.219939308,1.769163488
2020-03-08,sponsoredBrands,Branded,3759.14,89240,2397,35857.85,1266858.73,23.73947233,0.637645845,9.538843991
2020-03-08,sponsoredBrands,Category,1256.37,291722,736,6508.57,1266858.73,232.1943377,0.585814688,5.180456394
2020-03-08,sponsoredBrands,Competitive,333.59,81406,188,976.42,1266858.73,244.0300968,0.563566054,2.927006205
2020-03-08,sponsoredProducts,Auto,654.36,995336,2414,20243.22,1266858.73,1521.083196,3.689100801,30.93590684
2020-03-08,sponsoredProducts,Branded,35156.01,1683494,11838,194489.01,1266858.73,47.88637846,0.336727632,5.532169606
2020-03-08,sponsoredProducts,Category,44786.64,3682464,11421,94826.96,1266858.73,82.22237703,0.255009083,2.117304625
2020-03-08,sponsoredProducts,Competitive,11067.11,1973641,2419,24669.37,1266858.73,178.3339101,0.218575581,2.229070643
2020-03-15,sponsoredBrands,Branded,1426.43,50595,1261,20731.07,1693031,35.46966903,0.884025154,14.53353477
2020-03-15,sponsoredBrands,Category,346.08,63056,185,1209.15,1693031,182.2006472,0.534558484,3.493845354
2020-03-15,sponsoredBrands,Competitive,26.36,6254,12,45.44,1693031,237.2534143,0.455235205,1.723823976
2020-03-15,sponsoredProducts,Auto,159.25,286301,992,4358.92,1693031,1797.808477,6.229199372,27.37155416
2020-03-15,sponsoredProducts,Branded,14794.24,1271228,6581,107309.13,1693031,85.92722573,0.444835287,7.253439852
2020-03-15,sponsoredProducts,Category,5340.01,711713,1639,13483.6,1693031,133.2793384,0.306928264,2.525013998
2020-03-15,sponsoredProducts,Competitive,1184.01,230158,340,3844.14,1693031,194.3885609,0.287159737,3.246712443
2020-03-22,sponsoredBrands,Branded,915.04,36742,755,11877.48,1469872.99,40.15343592,0.825100542,12.98028501
2020-03-22,sponsoredBrands,Category,39.39,8234,21,373.22,1469872.99,209.0378269,0.533130236,9.474993653
2020-03-22,sponsoredProducts,Auto,39.68,74701,535,1942.25,1469872.99,1882.585685,13.4828629,48.94783266
2020-03-22,sponsoredProducts,Branded,7062.21,379636,2609,42514.17,1469872.99,53.75597724,0.369431099,6.019952678
2020-03-22,sponsoredProducts,Category,199.92,35060,112,317.4,1469872.99,175.3701481,0.56022409,1.587635054
2020-03-22,sponsoredProducts,Competitive,19.78,3678,13,47.64,1469872.99,185.9453994,0.657229525,2.408493428
2020-03-29,sponsoredBrands,Branded,2799.72,91871,2198,31007.49,1302898.37,32.81435286,0.785078508,11.07521109
2020-03-29,sponsoredBrands,Category,1299.91,364354,618,2609.98,1302898.37,280.2917125,0.475417529,2.007815926
2020-03-29,sponsoredBrands,Competitive,462.55,59057,183,637.37,1302898.37,127.6770079,0.395632905,1.37794833
2020-03-29,sponsoredProducts,Auto,341.72,348072,1455,7835.85,1302898.37,1018.588318,4.257871942,22.93061571
2020-03-29,sponsoredProducts,Branded,10016.11,531883,3607,52300.43,1302898.37,53.10275147,0.360119847,5.221630953
2020-03-29,sponsoredProducts,Category,7432.38,432006,1551,10720.76,1302898.37,58.12485368,0.208681472,1.442439703
2020-03-29,sponsoredProducts,Competitive,1348.07,131105,343,1987.68,1302898.37,97.2538518,0.254437826,1.474463492
2020-04-05,sponsoredBrands,Branded,4730.02,118501,3664,52205.22,1320594.59,25.05295961,0.774626746,11.03699773
2020-04-05,sponsoredBrands,Category,1725.03,411915,774,3661.72,1320594.59,238.7871515,0.448687849,2.122699315
2020-04-05,sponsoredBrands,Competitive,698.36,94424,271,1286.24,1320594.59,135.2082021,0.388052008,1.84180079
2020-04-05,sponsoredProducts,Auto,473.68,485451,1857,9853.86,1320594.59,1024.85011,3.920368181,20.80277825
2020-04-05,sponsoredProducts,Branded,12025.2,625154,3825,52147.47,1320594.59,51.98699398,0.318082028,4.336515817
2020-04-05,sponsoredProducts,Category,9210.24,587750,2365,16353.95,1320594.59,63.81484087,0.256779411,1.775626911
2020-04-05,sponsoredProducts,Competitive,1880,248204,498,2948.99,1320594.59,132.0234043,0.264893617,1.568611702
2020-04-12,sponsoredBrands,Branded,4168.05,126467,3722,55345.07,1124149.54,30.34200645,0.892983529,13.27840837
2020-04-12,sponsoredBrands,Category,2747.57,560409,1214,5500.2,1124149.54,203.9653221,0.441844976,2.001841627
2020-04-12,sponsoredBrands,Competitive,550.53,105125,266,1226.82,1124149.54,190.952355,0.483170763,2.228434418
2020-04-12,sponsoredProducts,Auto,582.77,729362,2078,6988.76,1124149.54,1251.543491,3.56572919,11.99231258
2020-04-12,sponsoredProducts,Branded,27999.3,2014055,12264,147019.64,1124149.54,71.93233402,0.43801095,5.250832699
2020-04-12,sponsoredProducts,Category,20270.6,1874649,5255,24352.49,1124149.54,92.48117964,0.25924245,1.201369964
2020-04-12,sponsoredProducts,Competitive,2247.82,343731,597,2290.78,1124149.54,152.9174934,0.265590661,1.019111851
2020-04-19,sponsoredBrands,Branded,3755.39,182055,3205,45601.62,1147400.53,48.47832049,0.853439989,12.14297849
2020-04-19,sponsoredBrands,Category,2664.34,633736,1196,5246.91,1147400.53,237.8585316,0.448891658,1.969309473
2020-04-19,sponsoredBrands,Competitive,623.47,106827,279,1153.32,1147400.53,171.3426468,0.447495469,1.849840409
2020-04-19,sponsoredProducts,Auto,2537.36,1649049,3330,10443.93,1147400.53,649.9073841,1.312387679,4.116061576
2020-04-19,sponsoredProducts,Branded,25766.08,2101508,11645,144082.63,1147400.53,81.56102907,0.451950782,5.591949959
2020-04-19,sponsoredProducts,Category,37787.06,6249796,10493,35813.66,1147400.53,165.3951379,0.277687653,0.947775773
2020-04-19,sponsoredProducts,Competitive,4242.39,785920,1024,4003.55,1147400.53,185.2540667,0.241373377,0.943701546
2020-04-26,sponsoredBrands,Branded,2508.21,121242,1991,31723.98,1031940.38,48.33805782,0.793793183,12.64805578
2020-04-26,sponsoredBrands,Category,1636.51,417757,712,3674.49,1031940.38,255.2731117,0.435072196,2.245320835
2020-04-26,sponsoredBrands,Competitive,378.2,69239,172,823.37,1031940.38,183.0750925,0.454785828,2.177075621
2020-04-26,sponsoredProducts,Auto,2771.5,1266592,2162,8096.89,1031940.38,457.0059535,0.780082988,2.921482951
2020-04-26,sponsoredProducts,Branded,11133.08,883401,4948,58342.52,1031940.38,79.34920076,0.444441251,5.240465352
2020-04-26,sponsoredProducts,Category,24588.48,3047911,6008,23161.8,1031940.38,123.9568692,0.244342066,0.941977707
