client_name,brand_name,week,campaign_type,primary_search_strategy,spend,impressions,clicks,attributed_sales,sales
Nature's Path,Nature's Path,2/13/2022,sponsoredProducts,Category,391.36,158341,452,2385.96,369840.87
Nature's Path,Nature's Path,2/13/2022,sponsoredProducts,Product Targeting,0,15,0,0,369840.87
Nature's Path,Nature's Path,2/13/2022,sponsoredProducts,Uncategorized,0,0,0,0,369840.87
KIND,KIND,1/6/2019,sponsoredBrands,Branded,6743.75,240642,1914,18342.39,774379.54
KIND,KIND,1/6/2019,sponsoredBrands,Category,5909.11,676157,1764,3328.87,774379.54
KIND,KIND,1/6/2019,sponsoredBrands,Competitive,1233.18,260373,406,925.18,774379.54
KIND,KIND,1/6/2019,sponsoredBrands,Uncategorized,1.4,2636,7,0,774379.54
KIND,KIND,1/6/2019,sponsoredProducts,Auto,4771.2,1091667,1880,5136.48,774379.54
KIND,KIND,1/6/2019,sponsoredProducts,Branded,30331.07,1845292,9397,91536.08,774379.54
KIND,KIND,1/6/2019,sponsoredProducts,Category,41222.95,3873732,8499,37033.57,774379.54
KIND,KIND,1/6/2019,sponsoredProducts,Competitive,6313.44,1590525,1276,3441.87,774379.54
Nature's Path,Nature's Path,1/5/2020,sponsoredBrands,Branded,491.79,13379,308,1751.91,114746.34
Nature's Path,Nature's Path,1/5/2020,sponsoredBrands,Category,169.73,5071,62,205.53,114746.34
Nature's Path,Nature's Path,1/5/2020,sponsoredProducts,Auto,854.23,577448,978,2731.27,114746.34
Nature's Path,Nature's Path,1/5/2020,sponsoredProducts,Branded,2094.81,356234,1553,12694.39,114746.34
Nature's Path,Nature's Path,1/5/2020,sponsoredProducts,Category,3093.17,631529,1737,5031.68,114746.34
Nature's Path,Nature's Path,1/5/2020,sponsoredProducts,Competitive,428.97,151127,219,288.09,114746.34
Nature's Path,Nature's Path,11/14/2021,sponsoredBrands,Branded,191.47,5252,90,467.64,364495.28
Nature's Path,Nature's Path,11/14/2021,sponsoredBrands,Category,146.63,17514,67,258.3,364495.28
Nature's Path,Nature's Path,11/14/2021,sponsoredBrandsVideo,Branded,0,0,0,0,364495.28
Nature's Path,Nature's Path,11/14/2021,sponsoredProducts,Auto,241.21,118470,202,1236.11,364495.28
Nature's Path,Nature's Path,11/14/2021,sponsoredProducts,Branded,386.38,148559,326,3960.23,364495.28
Nature's Path,Nature's Path,11/14/2021,sponsoredProducts,Category,267.03,79591,232,1169.12,364495.28
Nature's Path,Nature's Path,11/14/2021,sponsoredProducts,Product Targeting,0,23,0,0,364495.28
Nature's Path,Nature's Path,11/14/2021,sponsoredProducts,Uncategorized,0,0,0,0,364495.28
Nature's Path,Nature's Path,1/13/2019,sponsoredProducts,Auto,310.6,234631,441,2340.61,73429.06
Nature's Path,Nature's Path,1/13/2019,sponsoredProducts,Branded,654.55,95760,635,6472.52,73429.06
Nature's Path,Nature's Path,1/13/2019,sponsoredProducts,Category,3083.79,508799,1495,5689.04,73429.06
Nature's Path,Nature's Path,1/13/2019,sponsoredProducts,Competitive,256.22,62730,133,137.52,73429.06
KIND,KIND,12/26/2021,sponsoredBrands,Branded,447.7,19226,166,1629.06,1143033.53
KIND,KIND,12/26/2021,sponsoredBrands,Category,505.97,97620,149,409.02,1143033.53
KIND,KIND,12/26/2021,sponsoredBrands,Competitive,0,0,0,0,1143033.53
KIND,KIND,12/26/2021,sponsoredBrands,Uncategorized,0,0,0,0,1143033.53
KIND,KIND,12/26/2021,sponsoredBrandsVideo,Branded,0,0,0,0,1143033.53
KIND,KIND,12/26/2021,sponsoredBrandsVideo,Category,377.48,43642,194,375.25,1143033.53
KIND,KIND,12/26/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1143033.53
KIND,KIND,12/26/2021,sponsoredProducts,Auto,689.87,522126,294,1532.79,1143033.53
KIND,KIND,12/26/2021,sponsoredProducts,Branded,13078.5,1239365,6244,71053.17,1143033.53
KIND,KIND,12/26/2021,sponsoredProducts,Category,2976.49,527078,742,3618.53,1143033.53
KIND,KIND,12/26/2021,sponsoredProducts,Uncategorized,0,0,0,0,1143033.53
Nature's Path,Nature's Path,11/24/2019,sponsoredBrands,Branded,329.19,6766,177,1223.9,82129.32
Nature's Path,Nature's Path,11/24/2019,sponsoredBrands,Category,3,398,1,0,82129.32
Nature's Path,Nature's Path,11/24/2019,sponsoredProducts,Auto,349.56,269193,436,1451.39,82129.32
Nature's Path,Nature's Path,11/24/2019,sponsoredProducts,Branded,1335.85,187465,889,7686.65,82129.32
Nature's Path,Nature's Path,11/24/2019,sponsoredProducts,Category,2939.44,774370,1139,2855.13,82129.32
Nature's Path,Nature's Path,11/24/2019,sponsoredProducts,Competitive,240.89,139858,124,288.72,82129.32
Nature's Path,Nature's Path,3/17/2019,sponsoredBrands,Category,NULL,NULL,NULL,NULL,75440.65
Nature's Path,Nature's Path,3/17/2019,sponsoredProducts,Auto,336.57,245798,382,1801.93,75440.65
Nature's Path,Nature's Path,3/17/2019,sponsoredProducts,Branded,555.08,81807,555,4912.59,75440.65
Nature's Path,Nature's Path,3/17/2019,sponsoredProducts,Category,3414.41,655074,1829,8905.03,75440.65
Nature's Path,Nature's Path,3/17/2019,sponsoredProducts,Competitive,144.73,56091,77,108.2,75440.65
KIND,KIND,6/21/2020,sponsoredBrands,Branded,495.19,40465,511,8214.36,928604.3
KIND,KIND,6/21/2020,sponsoredBrands,Category,720.41,208036,328,1046.32,928604.3
KIND,KIND,6/21/2020,sponsoredBrands,Competitive,55.43,15592,26,195.84,928604.3
KIND,KIND,6/21/2020,sponsoredBrands,Uncategorized,0,0,0,0,928604.3
KIND,KIND,6/21/2020,sponsoredProducts,Auto,3163.32,2326318,1925,6612.19,928604.3
KIND,KIND,6/21/2020,sponsoredProducts,Branded,1376.64,125944,848,7620.31,928604.3
KIND,KIND,6/21/2020,sponsoredProducts,Category,46144.89,6527063,8355,34248.86,928604.3
KIND,KIND,6/21/2020,sponsoredProducts,Competitive,575.51,320333,165,789.62,928604.3
Nature's Path,Nature's Path,7/28/2019,sponsoredBrands,Category,0,0,0,0,85823.48
Nature's Path,Nature's Path,7/28/2019,sponsoredProducts,Auto,40.98,21393,34,135.31,85823.48
Nature's Path,Nature's Path,7/28/2019,sponsoredProducts,Branded,85.5,10636,56,401.26,85823.48
Nature's Path,Nature's Path,7/28/2019,sponsoredProducts,Category,138.99,24551,60,330.88,85823.48
Nature's Path,Nature's Path,7/28/2019,sponsoredProducts,Competitive,15.01,3799,8,2.79,85823.48
Nature's Path,Nature's Path,10/14/2018,sponsoredProducts,Auto,192.63,259430,282,973.49,69961.01
Nature's Path,Nature's Path,10/14/2018,sponsoredProducts,Branded,524.41,75647,536,4171.9,69961.01
Nature's Path,Nature's Path,10/14/2018,sponsoredProducts,Category,3902.3,644032,1899,7803.87,69961.01
Nature's Path,Nature's Path,10/14/2018,sponsoredProducts,Competitive,142.41,57582,78,109.3,69961.01
KIND,KIND,9/30/2018,sponsoredBrands,Branded,2246.28,78153,938,10891.77,700976.93
KIND,KIND,9/30/2018,sponsoredBrands,Category,4396.13,203703,1006,4949.71,700976.93
KIND,KIND,9/30/2018,sponsoredBrands,Competitive,430.57,49580,122,192.22,700976.93
KIND,KIND,9/30/2018,sponsoredBrands,Uncategorized,720.54,90680,353,579.79,700976.93
KIND,KIND,9/30/2018,sponsoredProducts,Auto,1754.17,1374013,1510,7842.37,700976.93
KIND,KIND,9/30/2018,sponsoredProducts,Branded,12161.21,1996729,7153,74262.66,700976.93
KIND,KIND,9/30/2018,sponsoredProducts,Category,16733.14,3519817,5619,33478.43,700976.93
KIND,KIND,9/30/2018,sponsoredProducts,Competitive,2269.27,714440,697,1990.96,700976.93
KIND,KIND,9/30/2018,sponsoredProducts,Uncategorized,699.9,434200,1013,3977.61,700976.93
Nature's Path,Nature's Path,8/2/2020,sponsoredBrands,Branded,503.71,26223,446,3500.01,169691.81
Nature's Path,Nature's Path,8/2/2020,sponsoredBrands,Category,547.64,44019,225,825.44,169691.81
Nature's Path,Nature's Path,8/2/2020,sponsoredProducts,Auto,492.3,421234,682,3722.86,169691.81
Nature's Path,Nature's Path,8/2/2020,sponsoredProducts,Branded,851.12,134164,607,7281.51,169691.81
Nature's Path,Nature's Path,8/2/2020,sponsoredProducts,Category,2990.32,755812,1714,5937.79,169691.81
Nature's Path,Nature's Path,8/2/2020,sponsoredProducts,Competitive,121.71,30603,55,98.36,169691.81
Nature's Path,Nature's Path,3/27/2022,sponsoredBrands,Branded,100.56,2951,63,438.29,402034.14
Nature's Path,Nature's Path,3/27/2022,sponsoredBrands,Category,116.98,9428,88,259.48,402034.14
Nature's Path,Nature's Path,3/27/2022,sponsoredBrandsVideo,Branded,0,0,0,0,402034.14
Nature's Path,Nature's Path,3/27/2022,sponsoredProducts,Auto,73.19,31790,64,254.34,402034.14
Nature's Path,Nature's Path,3/27/2022,sponsoredProducts,Branded,284.13,85502,256,3670.47,402034.14
Nature's Path,Nature's Path,3/27/2022,sponsoredProducts,Category,285.7,148239,369,2405.23,402034.14
Nature's Path,Nature's Path,3/27/2022,sponsoredProducts,Product Targeting,0,62,0,0,402034.14
Nature's Path,Nature's Path,3/27/2022,sponsoredProducts,Uncategorized,0,0,0,0,402034.14
Nature's Path,Nature's Path,6/6/2021,sponsoredBrands,Branded,141.35,10964,134,1045.92,395188.5
Nature's Path,Nature's Path,6/6/2021,sponsoredBrands,Category,422.93,78530,176,584.99,395188.5
Nature's Path,Nature's Path,6/6/2021,sponsoredBrandsVideo,Branded,17.07,383,8,28.11,395188.5
Nature's Path,Nature's Path,6/6/2021,sponsoredProducts,Auto,518.28,139264,297,1235.12,395188.5
Nature's Path,Nature's Path,6/6/2021,sponsoredProducts,Branded,733.76,202870,578,2683.89,395188.5
Nature's Path,Nature's Path,6/6/2021,sponsoredProducts,Category,280.15,113416,232,797.16,395188.5
Nature's Path,Nature's Path,6/6/2021,sponsoredProducts,Product Targeting,0,384,0,0,395188.5
Nature's Path,Nature's Path,11/25/2018,sponsoredProducts,Auto,277.24,288951,402,1997.03,85947.56
Nature's Path,Nature's Path,11/25/2018,sponsoredProducts,Branded,707.16,102339,675,6103.15,85947.56
Nature's Path,Nature's Path,11/25/2018,sponsoredProducts,Category,3630.12,330887,1355,6650.13,85947.56
Nature's Path,Nature's Path,11/25/2018,sponsoredProducts,Competitive,129.82,24722,81,267.67,85947.56
Nature's Path,Nature's Path,8/23/2020,sponsoredBrands,Branded,134.62,5480,92,1316.21,188799.65
Nature's Path,Nature's Path,8/23/2020,sponsoredBrands,Category,271.73,19384,115,776.2,188799.65
Nature's Path,Nature's Path,8/23/2020,sponsoredProducts,Auto,0,0,0,0,188799.65
Nature's Path,Nature's Path,8/23/2020,sponsoredProducts,Branded,48.82,7391,34,390.32,188799.65
Nature's Path,Nature's Path,8/23/2020,sponsoredProducts,Category,301.06,43064,155,1068.6,188799.65
KIND,KIND,8/30/2020,sponsoredBrands,Branded,295.77,15108,262,3737.04,927351.82
KIND,KIND,8/30/2020,sponsoredBrands,Category,1140.54,155132,235,780.49,927351.82
KIND,KIND,8/30/2020,sponsoredBrands,Competitive,0,0,0,0,927351.82
KIND,KIND,8/30/2020,sponsoredBrands,Uncategorized,0,0,0,0,927351.82
KIND,KIND,8/30/2020,sponsoredBrandsVideo,Branded,17.1,1135,19,433.41,927351.82
KIND,KIND,8/30/2020,sponsoredBrandsVideo,Category,0,40,0,0,927351.82
KIND,KIND,8/30/2020,sponsoredBrandsVideo,Competitive,0,2,0,0,927351.82
KIND,KIND,8/30/2020,sponsoredDisplay,Branded,NULL,NULL,NULL,NULL,927351.82
KIND,KIND,8/30/2020,sponsoredDisplay,Category,NULL,NULL,NULL,NULL,927351.82
KIND,KIND,8/30/2020,sponsoredDisplay,Competitive,NULL,NULL,NULL,NULL,927351.82
KIND,KIND,8/30/2020,sponsoredProducts,Auto,3850.67,1916232,1689,4324.63,927351.82
KIND,KIND,8/30/2020,sponsoredProducts,Branded,2755.55,223641,1848,16050.86,927351.82
KIND,KIND,8/30/2020,sponsoredProducts,Category,15174.85,2629041,3412,16698.35,927351.82
KIND,KIND,8/30/2020,sponsoredProducts,Competitive,47.98,25063,33,102.72,927351.82
Nature's Path,Nature's Path,12/12/2021,sponsoredBrands,Branded,185.77,6711,101,625.35,391275.69
Nature's Path,Nature's Path,12/12/2021,sponsoredBrands,Category,105.09,18678,55,351.12,391275.69
Nature's Path,Nature's Path,12/12/2021,sponsoredBrandsVideo,Branded,2.7,305,3,0,391275.69
Nature's Path,Nature's Path,12/12/2021,sponsoredProducts,Auto,324,136719,215,746.53,391275.69
Nature's Path,Nature's Path,12/12/2021,sponsoredProducts,Branded,627.89,185840,332,2683.58,391275.69
Nature's Path,Nature's Path,12/12/2021,sponsoredProducts,Category,359.01,127430,225,1621.3,391275.69
Nature's Path,Nature's Path,12/12/2021,sponsoredProducts,Product Targeting,0,20,0,0,391275.69
Nature's Path,Nature's Path,12/12/2021,sponsoredProducts,Uncategorized,0,0,0,0,391275.69
Nature's Path,Nature's Path,5/5/2019,sponsoredBrands,Category,53.6,2628,48,9.5,88622.86
Nature's Path,Nature's Path,5/5/2019,sponsoredProducts,Auto,471.72,307801,590,3269.56,88622.86
Nature's Path,Nature's Path,5/5/2019,sponsoredProducts,Branded,606.94,88109,534,4850.64,88622.86
Nature's Path,Nature's Path,5/5/2019,sponsoredProducts,Category,2537.5,583754,1606,7138.93,88622.86
Nature's Path,Nature's Path,5/5/2019,sponsoredProducts,Competitive,121.12,46580,61,31.03,88622.86
Nature's Path,Nature's Path,9/12/2021,sponsoredBrands,Branded,253.19,9071,157,1180.57,368153
Nature's Path,Nature's Path,9/12/2021,sponsoredBrands,Category,241.1,59732,120,366.3,368153
Nature's Path,Nature's Path,9/12/2021,sponsoredBrandsVideo,Branded,8.87,244,7,44.43,368153
Nature's Path,Nature's Path,9/12/2021,sponsoredProducts,Auto,226.25,119100,259,848.08,368153
Nature's Path,Nature's Path,9/12/2021,sponsoredProducts,Branded,594.73,204198,534,5133.56,368153
Nature's Path,Nature's Path,9/12/2021,sponsoredProducts,Category,523.28,146743,412,1849.69,368153
Nature's Path,Nature's Path,9/12/2021,sponsoredProducts,Product Targeting,0.9,488,1,0,368153
Nature's Path,Nature's Path,9/12/2021,sponsoredProducts,Uncategorized,0,0,0,0,368153
Nature's Path,Nature's Path,5/12/2019,sponsoredBrands,Category,49.64,2746,49,51.66,80332.02
Nature's Path,Nature's Path,5/12/2019,sponsoredProducts,Auto,538.87,365871,672,3156.77,80332.02
Nature's Path,Nature's Path,5/12/2019,sponsoredProducts,Branded,580.58,91097,498,4054.1,80332.02
Nature's Path,Nature's Path,5/12/2019,sponsoredProducts,Category,3238.16,741794,1880,8703.8,80332.02
Nature's Path,Nature's Path,5/12/2019,sponsoredProducts,Competitive,130.36,48173,65,114.05,80332.02
KIND,KIND,8/1/2021,sponsoredBrands,Branded,70.38,8489,95,3037.03,1384793.29
KIND,KIND,8/1/2021,sponsoredBrands,Category,743.36,137281,213,338.73,1384793.29
KIND,KIND,8/1/2021,sponsoredBrands,Competitive,0,0,0,0,1384793.29
KIND,KIND,8/1/2021,sponsoredBrands,Uncategorized,0,0,0,0,1384793.29
KIND,KIND,8/1/2021,sponsoredBrandsVideo,Branded,0,0,0,0,1384793.29
KIND,KIND,8/1/2021,sponsoredBrandsVideo,Category,290.34,31701,187,694.31,1384793.29
KIND,KIND,8/1/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1384793.29
KIND,KIND,8/1/2021,sponsoredDisplay,Category,698.76,117341,260,1097,1384793.29
KIND,KIND,8/1/2021,sponsoredProducts,Auto,1051.33,449866,502,1064.87,1384793.29
KIND,KIND,8/1/2021,sponsoredProducts,Branded,9300.55,804288,4687,45396.69,1384793.29
KIND,KIND,8/1/2021,sponsoredProducts,Category,5391.53,688423,1574,5107.21,1384793.29
KIND,KIND,8/1/2021,sponsoredProducts,Competitive,14.38,7585,10,57.96,1384793.29
KIND,KIND,8/1/2021,sponsoredProducts,Uncategorized,0,0,0,0,1384793.29
Nature's Path,Nature's Path,7/29/2018,sponsoredProducts,Auto,262.59,300171,287,694.28,63621.1
Nature's Path,Nature's Path,7/29/2018,sponsoredProducts,Uncategorized,3601.33,619785,2293,11892.51,63621.1
KIND,KIND,12/23/2018,sponsoredBrands,Branded,1965.64,71026,677,6602.29,417458.9
KIND,KIND,12/23/2018,sponsoredBrands,Category,3298.37,436615,998,1791.99,417458.9
KIND,KIND,12/23/2018,sponsoredBrands,Competitive,440.84,111824,165,198.23,417458.9
KIND,KIND,12/23/2018,sponsoredBrands,Uncategorized,NULL,NULL,NULL,NULL,417458.9
KIND,KIND,12/23/2018,sponsoredProducts,Auto,445.35,285039,443,2931.11,417458.9
KIND,KIND,12/23/2018,sponsoredProducts,Branded,6354.98,493756,2122,20517.58,417458.9
KIND,KIND,12/23/2018,sponsoredProducts,Category,6924.49,973725,1916,8646.5,417458.9
KIND,KIND,12/23/2018,sponsoredProducts,Competitive,1266.2,371575,320,510.54,417458.9
KIND,KIND,11/11/2018,sponsoredBrands,Branded,2711.91,93987,871,8574.63,664728.22
KIND,KIND,11/11/2018,sponsoredBrands,Category,3446.94,226833,790,4338.31,664728.22
KIND,KIND,11/11/2018,sponsoredBrands,Competitive,242.43,80560,120,67.12,664728.22
KIND,KIND,11/11/2018,sponsoredBrands,Uncategorized,NULL,NULL,NULL,NULL,664728.22
KIND,KIND,11/11/2018,sponsoredProducts,Auto,2074.57,1510786,1263,3547.48,664728.22
KIND,KIND,11/11/2018,sponsoredProducts,Branded,18705.36,1274343,5878,67559.94,664728.22
KIND,KIND,11/11/2018,sponsoredProducts,Category,19269.32,3893253,5659,30072.75,664728.22
KIND,KIND,11/11/2018,sponsoredProducts,Competitive,1714.38,836074,533,1566.3,664728.22
KIND,KIND,11/18/2018,sponsoredBrands,Branded,2985.53,89950,904,8721.72,556231.35
KIND,KIND,11/18/2018,sponsoredBrands,Category,4060.19,440238,1196,3213.31,556231.35
KIND,KIND,11/18/2018,sponsoredBrands,Competitive,404.9,111229,186,252.36,556231.35
KIND,KIND,11/18/2018,sponsoredBrands,Uncategorized,NULL,NULL,NULL,NULL,556231.35
KIND,KIND,11/18/2018,sponsoredProducts,Auto,1807.84,1400118,1151,3308.23,556231.35
KIND,KIND,11/18/2018,sponsoredProducts,Branded,15261.36,1076307,4156,42423.08,556231.35
KIND,KIND,11/18/2018,sponsoredProducts,Category,13972.17,2427611,4094,21082.74,556231.35
KIND,KIND,11/18/2018,sponsoredProducts,Competitive,1739.56,656538,572,1235.53,556231.35
KIND,KIND,4/12/2020,sponsoredBrands,Branded,4168.05,126467,3722,55345.07,1124149.54
KIND,KIND,4/12/2020,sponsoredBrands,Category,2747.57,560409,1214,5500.2,1124149.54
KIND,KIND,4/12/2020,sponsoredBrands,Competitive,550.53,105125,266,1226.82,1124149.54
KIND,KIND,4/12/2020,sponsoredBrands,Uncategorized,0,0,0,0,1124149.54
KIND,KIND,4/12/2020,sponsoredProducts,Auto,582.77,729362,2078,6988.76,1124149.54
KIND,KIND,4/12/2020,sponsoredProducts,Branded,27999.3,2014055,12264,147019.64,1124149.54
KIND,KIND,4/12/2020,sponsoredProducts,Category,20270.6,1874649,5255,24352.49,1124149.54
KIND,KIND,4/12/2020,sponsoredProducts,Competitive,2247.82,343731,597,2290.78,1124149.54
KIND,KIND,10/25/2020,sponsoredBrands,Branded,644.28,45317,226,2074.1,931623.9
KIND,KIND,10/25/2020,sponsoredBrands,Category,5265.54,732190,759,1734.03,931623.9
KIND,KIND,10/25/2020,sponsoredBrands,Competitive,0,0,0,0,931623.9
KIND,KIND,10/25/2020,sponsoredBrands,Uncategorized,0,0,0,0,931623.9
KIND,KIND,10/25/2020,sponsoredBrandsVideo,Branded,0,0,0,0,931623.9
KIND,KIND,10/25/2020,sponsoredBrandsVideo,Category,0,0,0,0,931623.9
KIND,KIND,10/25/2020,sponsoredBrandsVideo,Competitive,0,0,0,0,931623.9
KIND,KIND,10/25/2020,sponsoredDisplay,Branded,NULL,NULL,NULL,NULL,931623.9
KIND,KIND,10/25/2020,sponsoredDisplay,Category,NULL,NULL,NULL,NULL,931623.9
KIND,KIND,10/25/2020,sponsoredDisplay,Competitive,NULL,NULL,NULL,NULL,931623.9
KIND,KIND,10/25/2020,sponsoredProducts,Auto,193.14,168890,127,241.01,931623.9
KIND,KIND,10/25/2020,sponsoredProducts,Branded,2586.94,399998,1170,9330.47,931623.9
KIND,KIND,10/25/2020,sponsoredProducts,Category,7599.47,1449467,1920,7140.95,931623.9
KIND,KIND,10/25/2020,sponsoredProducts,Competitive,18.7,14980,15,0,931623.9
Nature's Path,Nature's Path,7/25/2021,sponsoredBrands,Branded,218.89,10083,166,982.76,340727.46
Nature's Path,Nature's Path,7/25/2021,sponsoredBrands,Category,298.79,38364,124,436.59,340727.46
Nature's Path,Nature's Path,7/25/2021,sponsoredBrandsVideo,Branded,0.9,55,1,28.75,340727.46
Nature's Path,Nature's Path,7/25/2021,sponsoredProducts,Auto,252.36,175071,339,895.5,340727.46
Nature's Path,Nature's Path,7/25/2021,sponsoredProducts,Branded,688.58,181427,629,5239.02,340727.46
Nature's Path,Nature's Path,7/25/2021,sponsoredProducts,Category,784.14,212556,605,3072.94,340727.46
Nature's Path,Nature's Path,7/25/2021,sponsoredProducts,Product Targeting,0,328,0,0,340727.46
KIND,KIND,10/3/2021,sponsoredBrands,Branded,1098.16,63694,518,4465.31,1841315.12
KIND,KIND,10/3/2021,sponsoredBrands,Category,3004.41,354116,696,1512.14,1841315.12
KIND,KIND,10/3/2021,sponsoredBrands,Competitive,0,0,0,0,1841315.12
KIND,KIND,10/3/2021,sponsoredBrands,Uncategorized,0,0,0,0,1841315.12
KIND,KIND,10/3/2021,sponsoredBrandsVideo,Branded,0,0,0,0,1841315.12
KIND,KIND,10/3/2021,sponsoredBrandsVideo,Category,754.71,99022,409,985.24,1841315.12
KIND,KIND,10/3/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1841315.12
KIND,KIND,10/3/2021,sponsoredDisplay,Category,707.82,123126,233,916,1841315.12
KIND,KIND,10/3/2021,sponsoredProducts,Auto,2107.33,1315103,851,4450.66,1841315.12
KIND,KIND,10/3/2021,sponsoredProducts,Branded,20132.69,1685650,9598,98930,1841315.12
KIND,KIND,10/3/2021,sponsoredProducts,Category,31787.35,11491852,7841,30002.69,1841315.12
KIND,KIND,10/3/2021,sponsoredProducts,Competitive,23.69,15159,22,31.06,1841315.12
KIND,KIND,10/3/2021,sponsoredProducts,Uncategorized,0,0,0,0,1841315.12
KIND,KIND,2/21/2021,sponsoredBrands,Branded,1738.2,95751,638,5017.36,2013326.28
KIND,KIND,2/21/2021,sponsoredBrands,Category,700.55,38096,62,356.16,2013326.28
KIND,KIND,2/21/2021,sponsoredBrands,Competitive,0,0,0,0,2013326.28
KIND,KIND,2/21/2021,sponsoredBrands,Uncategorized,0,0,0,0,2013326.28
KIND,KIND,2/21/2021,sponsoredBrandsVideo,Branded,0,0,0,0,2013326.28
KIND,KIND,2/21/2021,sponsoredBrandsVideo,Category,0,0,0,0,2013326.28
KIND,KIND,2/21/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,2013326.28
KIND,KIND,2/21/2021,sponsoredProducts,Auto,5332.7,4564504,2130,6898.96,2013326.28
KIND,KIND,2/21/2021,sponsoredProducts,Branded,12681.42,1420543,4714,33468.7,2013326.28
KIND,KIND,2/21/2021,sponsoredProducts,Category,5925.1,1248860,1653,5166.56,2013326.28
KIND,KIND,2/21/2021,sponsoredProducts,Competitive,19.44,4763,19,78.89,2013326.28
KIND,KIND,4/7/2019,sponsoredBrands,Branded,3818.13,138239,1335,14571.43,733766.89
KIND,KIND,4/7/2019,sponsoredBrands,Category,3106.34,330878,909,2031.81,733766.89
KIND,KIND,4/7/2019,sponsoredBrands,Competitive,496.73,149111,174,298.56,733766.89
KIND,KIND,4/7/2019,sponsoredBrands,Uncategorized,NULL,NULL,NULL,NULL,733766.89
KIND,KIND,4/7/2019,sponsoredProducts,Auto,3716.8,738469,2544,23967.66,733766.89
KIND,KIND,4/7/2019,sponsoredProducts,Branded,6327.29,590067,2703,29254.97,733766.89
KIND,KIND,4/7/2019,sponsoredProducts,Category,18518.13,2862009,6266,46095.01,733766.89
KIND,KIND,4/7/2019,sponsoredProducts,Competitive,3327.1,792637,851,3540.39,733766.89
KIND,KIND,7/14/2019,sponsoredBrands,Branded,1495.75,51797,510,4550.49,1289654.16
KIND,KIND,7/14/2019,sponsoredBrands,Category,2484.35,421050,954,4228.09,1289654.16
KIND,KIND,7/14/2019,sponsoredBrands,Competitive,189.05,35222,62,169.7,1289654.16
KIND,KIND,7/14/2019,sponsoredBrands,Uncategorized,1590.38,48901,281,2166.45,1289654.16
KIND,KIND,7/14/2019,sponsoredProducts,Auto,3590.97,1429153,1963,7742.72,1289654.16
KIND,KIND,7/14/2019,sponsoredProducts,Branded,11388.28,1382190,5195,36937.45,1289654.16
KIND,KIND,7/14/2019,sponsoredProducts,Category,15787.21,1916410,5046,26256.48,1289654.16
KIND,KIND,7/14/2019,sponsoredProducts,Competitive,1600.88,447351,435,1598.56,1289654.16
KIND,KIND,7/14/2019,sponsoredProducts,Uncategorized,16125.93,541365,2488,21301.92,1289654.16
Nature's Path,Nature's Path,8/4/2019,sponsoredBrands,Category,24.54,682,16,0,84043.01
Nature's Path,Nature's Path,8/4/2019,sponsoredProducts,Auto,610.15,344970,641,2843.73,84043.01
Nature's Path,Nature's Path,8/4/2019,sponsoredProducts,Branded,961.71,121719,695,5498.76,84043.01
Nature's Path,Nature's Path,8/4/2019,sponsoredProducts,Category,2825.01,476680,1597,6468.47,84043.01
Nature's Path,Nature's Path,8/4/2019,sponsoredProducts,Competitive,126.89,69545,81,348.15,84043.01
Nature's Path,Nature's Path,7/19/2020,sponsoredBrands,Branded,633.28,29442,477,3648.65,174739.8
Nature's Path,Nature's Path,7/19/2020,sponsoredBrands,Category,513.83,52062,214,848.63,174739.8
Nature's Path,Nature's Path,7/19/2020,sponsoredProducts,Auto,785.05,601967,1007,5113.91,174739.8
Nature's Path,Nature's Path,7/19/2020,sponsoredProducts,Branded,1295.73,201471,1015,11439.02,174739.8
Nature's Path,Nature's Path,7/19/2020,sponsoredProducts,Category,4485.59,1220834,2566,9694.47,174739.8
Nature's Path,Nature's Path,7/19/2020,sponsoredProducts,Competitive,139.98,34547,60,132.28,174739.8
KIND,KIND,5/9/2021,sponsoredBrands,Branded,5839.63,255969,2318,26413.4,1693604.97
KIND,KIND,5/9/2021,sponsoredBrands,Category,4885.17,269368,554,1964.62,1693604.97
KIND,KIND,5/9/2021,sponsoredBrands,Competitive,0,0,0,0,1693604.97
KIND,KIND,5/9/2021,sponsoredBrands,Uncategorized,0,0,0,0,1693604.97
KIND,KIND,5/9/2021,sponsoredBrandsVideo,Branded,115.27,3611,59,622.46,1693604.97
KIND,KIND,5/9/2021,sponsoredBrandsVideo,Category,264.93,15290,82,152.01,1693604.97
KIND,KIND,5/9/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1693604.97
KIND,KIND,5/9/2021,sponsoredDisplay,Category,1642.28,274945,467,2366,1693604.97
KIND,KIND,5/9/2021,sponsoredProducts,Auto,44.25,27098,58,39.31,1693604.97
KIND,KIND,5/9/2021,sponsoredProducts,Branded,748.39,51282,673,4991.68,1693604.97
KIND,KIND,5/9/2021,sponsoredProducts,Category,955.64,209353,559,1518.47,1693604.97
KIND,KIND,5/9/2021,sponsoredProducts,Competitive,47.34,20302,40,74.98,1693604.97
Nature's Path,Nature's Path,1/6/2019,sponsoredProducts,Auto,289.42,268573,513,2664.21,81070.24
