Date,Revenue
2020-07-04,1327925.19
2020-07-04,1364677.54
2020-07-04,456165.72
2020-07-04,42039
2020-07-04,318737.62
2020-07-04,28774.14
2020-07-04,102658.07
2020-07-04,27669.46
2020-07-04,102715.9
2020-07-04,754569.66
2020-07-04,230493.64
2020-07-04,22722.84
2020-07-04,167151.74
2020-07-04,8575.4
2020-07-04,22216.48
2020-07-04,55435.37
2020-07-04,632175.2
2020-07-04,3946.05
2020-07-04,113828.5
2020-07-04,1754756.02
2020-07-04,9.99
2020-07-04,21888.76
2020-07-11,11202002.07
2020-07-11,1596179.31
2020-07-11,839166.1
2020-07-11,757013.21
2020-07-11,1059450.99
2020-07-11,738198.2
2020-07-11,321252.8
2020-07-11,63406.04
2020-07-11,7080444.33
2020-07-11,5935172.99
2020-07-11,1145271.34
2020-07-11,265896.03
2020-07-11,207714.5
2020-07-11,286868.33
2020-07-11,37933.6
2020-07-11,21404.34
2020-07-11,16529.26
2020-07-11,44293.34
2020-07-11,35083.47
2020-07-11,9209.87
2020-07-11,32.46
2020-07-11,191247.4
2020-07-11,167669.07
2020-07-11,23578.33
2020-07-11,7888.08
2020-07-11,12935.28
2020-07-11,132963.53
2020-07-11,13779.55
2020-07-11,8787.47
2020-07-11,4992.08
2020-07-11,28366.18
2020-07-11,22375
2020-07-11,5991.18
2020-07-11,
2020-07-11,87941.14
2020-07-11,79136.94
2020-07-11,8804.2
2020-07-11,3518.8
2020-07-11,2876.66
2020-07-11,232643.68
2020-07-11,20426.32
2020-07-11,12732.44
2020-07-11,7693.88
2020-07-11,31588.32
2020-07-11,26247.72
2020-07-11,5340.6
2020-07-11,172986.54
2020-07-11,159230.45
2020-07-11,13756.09
2020-07-11,9077.54
2020-07-11,7642.5
2020-07-11,110952.5
2020-07-11,10855.55
2020-07-11,6241.62
2020-07-11,4613.93
2020-07-11,24627.58
2020-07-11,18110.66
2020-07-11,6516.92
2020-07-11,47.88
2020-07-11,75409.21
2020-07-11,66928.68
2020-07-11,8480.53
2020-07-11,1955.83
2020-07-11,180344.87
2020-07-11,36425.92
2020-07-11,15658.05
2020-07-11,20767.87
2020-07-11,35010.51
2020-07-11,25527.02
2020-07-11,9483.49
2020-07-11,40.58
2020-07-11,108852.48
2020-07-11,90476.41
2020-07-11,18376.07
2020-07-11,6182.84
2020-07-11,224824.05
2020-07-11,66261.56
2020-07-11,26354.49
2020-07-11,39907.07
2020-07-11,49969.46
2020-07-11,28215.54
2020-07-11,21753.92
2020-07-11,108593.03
2020-07-11,90908.66
2020-07-11,17684.37
2020-07-11,7955.57
2020-07-11,1060932.32
2020-07-11,148125.08
2020-07-11,73903.16
2020-07-11,74221.92
2020-07-11,109332.11
2020-07-11,69584.99
2020-07-11,39747.12
2020-07-11,25977.11
2020-07-11,732045.09
2020-07-11,610154.59
2020-07-11,121890.5
2020-07-11,42710.63
2020-07-11,4170414.95
2020-07-11,605436.43
2020-07-11,361994.22
2020-07-11,243442.21
2020-07-11,298978.32
2020-07-11,212982.47
2020-07-11,85995.85
2020-07-11,19.31
2020-07-11,2947328.9
2020-07-11,2444066.31
2020-07-11,503262.59
2020-07-11,86119.4
2020-07-11,172334.57
2020-07-11,1539509.15
2020-07-11,354672.11
2020-07-11,168972.1
2020-07-11,185700.01
2020-07-11,165363.09
2020-07-11,98205.79
2020-07-11,67157.3
2020-07-11,13590.75
2020-07-11,1005816.57
2020-07-11,806668.08
2020-07-11,199148.49
2020-07-11,35985.35
2020-07-11,626785.49
2020-07-11,112774.8
2020-07-11,44793.22
2020-07-11,67981.58
2020-07-11,2123.16
2020-07-11,2049.66
2020-07-11,73.5
2020-07-11,402.4
2020-07-11,511122.88
2020-07-11,405548.92
2020-07-11,105573.96
2020-07-11,19843.45
2020-07-11,321749.37
2020-07-11,667727.41
2020-07-11,6491180.65
2020-07-11,1466149.27
2020-07-11,1121048.95
2020-07-11,569178.49
2020-07-11,125782.41
2020-07-11,32411.63
2020-07-11,4269094.89
2020-07-11,1451590.94
2020-07-11,1703228.86
2020-07-11,294399.31
2020-07-11,114660.13
2020-07-11,771188.38
2020-07-11,374603.14
2020-07-11,111804.61
2020-07-11,74557.11
2020-07-11,20224.91
2020-07-11,6883.08
2020-07-11,1300.42
2020-07-11,241275.94
2020-07-11,69315.22
2020-07-11,97403.61
2020-07-11,17028.24
2020-07-11,3193.93
2020-07-11,84696.62
2020-07-11,151702.56
2020-07-11,50713.2
2020-07-11,20855.48
2020-07-11,15391.79
2020-07-11,3276.33
2020-07-11,95726.7
2020-07-11,34580.4
2020-07-11,40290.82
2020-07-11,5262.66
2020-07-11,32045.08
2020-07-11,243164.06
2020-07-11,74818.85
2020-07-11,32800.94
2020-07-11,25087.16
2020-07-11,9708.91
2020-07-11,145795.6
2020-07-11,28596.48
2020-07-11,84398.18
2020-07-11,22549.61
2020-07-11,0
2020-07-11,40022.78
2020-07-11,103958.19
2020-07-11,29523.66
2020-07-11,17624.74
2020-07-11,14028.63
2020-07-11,3902.63
2020-07-11,3368.4
2020-07-11,61781.47
2020-07-11,18917.89
2020-07-11,25260.91
2020-07-11,8888.35
2020-07-11,387.92
2020-07-11,11592.4
2020-07-11,49276.86
2020-07-11,10357.51
2020-07-11,27169.07
2020-07-11,38882.15
2020-07-11,5386.8
2020-07-11,6326.28
2020-07-11,27.93
2020-07-11,49822.3
2020-07-11,15491.42
2020-07-11,34327.32
2020-07-11,17047.07
2020-07-11,17283.81
2020-07-11,806826.95
2020-07-11,235817.88
2020-07-11,73649.41
2020-07-11,43237.38
2020-07-11,25932.49
2020-07-11,518078.39
2020-07-11,168078.84
2020-07-11,276370.62
2020-07-11,52670.79
2020-07-11,5.49
2020-07-11,166648.01
2020-07-11,1639824.13
2020-07-11,417152.44
2020-07-11,334612.11
2020-07-11,157411.43
2020-07-11,54957.44
2020-07-11,1150783.28
2020-07-11,227103.91
2020-07-11,589083.73
2020-07-11,71865.66
2020-07-11,16
2020-07-11,204783.57
2020-07-11,269183.09
2020-07-11,38376.17
2020-07-11,37515.19
2020-07-11,38371.67
2020-07-11,225093.55
2020-07-11,82218.51
2020-07-11,111030.76
2020-07-11,4.5
2020-07-11,61098.84
2020-07-11,10342.87
2020-07-11,83.93
2020-07-11,52.75
2020-07-11,50602.57
2020-07-11,34866.86
2020-07-11,15669.58
2020-07-11,193374.92
2020-07-11,121509.99
2020-07-11,585861.1
2020-07-11,350448.38
2020-07-11,19606475.06
2020-07-11,2898770.94
2020-07-11,340417.42
2020-07-11,5072979.98
2020-07-11,149.5
2020-07-11,753246.28
2020-07-11,1722252.91
2020-07-11,242055.12
2020-07-11,2456300.97
2020-07-11,397773.91
2020-07-11,44864.32
2020-07-11,3933.78
2020-07-11,82732.86
2020-07-11,31657
2020-07-11,37435.82
2020-07-11,8254.84
2020-07-11,39902.57
2020-07-11,177835.82
2020-07-11,22272.95
2020-07-11,4011.08
2020-07-11,12508.15
2020-07-11,7876.71
2020-07-11,41064.43
2020-07-11,1983.66
2020-07-11,52991.89
2020-07-11,726286.09
2020-07-11,51059.98
2020-07-11,85453.17
2020-07-11,102065.01
2020-07-11,1617.02
2020-07-11,45529.79
2020-07-11,12580.04
2020-07-11,54408.6
2020-07-11,492042.79
2020-07-11,83917.58
2020-07-11,4616.71
2020-07-11,116666.21
2020-07-11,156.94
2020-07-11,52593.02
2020-07-11,9401
2020-07-11,64029.6
2020-07-11,595577.4
2020-07-11,37489.12
2020-07-11,92.7
2020-07-11,224746.71
2020-07-11,286.04
2020-07-11,46113.49
2020-07-11,47145.14
2020-07-11,796538.17
2020-07-11,52347.61
2020-07-11,795.95
2020-07-11,398475.16
2020-07-11,2206.83
2020-07-11,38654.27
2020-07-11,51378.03
2020-07-11,430126.32
2020-07-11,60400.56
2020-07-11,135.92
2020-07-11,207925.9
2020-07-11,100001.92
2020-07-11,141217
2020-07-11,7947416.65
2020-07-11,1518954.11
2020-07-11,45804.71
2020-07-11,1959420.19
2020-07-11,447071.23
2020-07-11,674350.55
2020-07-11,149366.92
2020-07-11,1200342.27
2020-07-11,1462398.89
2020-07-11,431625.94
2020-07-11,51279.51
2020-07-11,465687.69
2020-07-11,5807.96
2020-07-11,113118.51
2020-07-11,22630.45
2020-07-11,113169.11
2020-07-11,932015.04
2020-07-11,181537.9
2020-07-11,19300.36
2020-07-11,375863.44
2020-07-11,71948.65
2020-07-11,34020.38
2020-07-11,60588.14
2020-07-11,496891.95
2020-07-11,519.48
2020-07-11,134640.66
2020-07-11,1485854.6
2020-07-11,166.56
2020-07-18,11939935.95
2020-07-18,1683391.14
2020-07-18,906623.08
2020-07-18,776768.06
2020-07-18,1100185.23
2020-07-18,782240.67
2020-07-18,317944.55
2020-07-18,56159.79
2020-07-18,7324426
2020-07-18,6166272.39
2020-07-18,1158153.62
2020-07-18,273366.86
2020-07-18,222032.15
2020-07-18,276598.32
2020-07-18,35393.99
2020-07-18,21148.22
2020-07-18,14245.77
2020-07-18,44824.08
2020-07-18,35548.41
2020-07-18,9275.67
2020-07-18,74.31
2020-07-18,183517.63
2020-07-18,161763.05
2020-07-18,21754.58
2020-07-18,7378.16
2020-07-18,12397.74
2020-07-18,132476.88
2020-07-18,16536.67
2020-07-18,9815.53
2020-07-18,6721.14
2020-07-18,24984.86
2020-07-18,20005.3
2020-07-18,4979.56
2020-07-18,87483.52
2020-07-18,78529.73
2020-07-18,8953.79
2020-07-18,3322.26
2020-07-18,3471.83
2020-07-18,230531.09
2020-07-18,19836.43
2020-07-18,12637.23
2020-07-18,7199.2
2020-07-18,30526.74
2020-07-18,26053.81
2020-07-18,4472.93
2020-07-18,172679.56
2020-07-18,159796.32
2020-07-18,12883.24
2020-07-18,8666.43
2020-07-18,7488.36
2020-07-18,106249.87
2020-07-18,13045.37
2020-07-18,7326.17
2020-07-18,5719.2
2020-07-18,20674.33
2020-07-18,15237.85
2020-07-18,5436.48
2020-07-18,31.54
2020-07-18,72476.44
2020-07-18,64945.58
2020-07-18,7530.86
2020-07-18,1809.82
2020-07-18,
2020-07-18,218527.46
2020-07-18,43773.37
2020-07-18,20030.47
2020-07-18,23742.9
2020-07-18,45096.39
2020-07-18,33002.1
2020-07-18,12094.29
2020-07-18,30.75
2020-07-18,129578.43
2020-07-18,112521.95
2020-07-18,17056.48
2020-07-18,5569.79
2020-07-18,267724.95
2020-07-18,82710.08
2020-07-18,39158.39
2020-07-18,43551.69
2020-07-18,56973.65
2020-07-18,36067.03
2020-07-18,20906.62
2020-07-18,128041.22
2020-07-18,108198.8
2020-07-18,19842.42
2020-07-18,9067.22
2020-07-18,1133026.47
2020-07-18,167973.39
2020-07-18,86234.42
2020-07-18,81738.97
2020-07-18,111173.03
2020-07-18,69509.79
2020-07-18,41663.24
2020-07-18,23514.47
2020-07-18,783724.59
2020-07-18,659722.43
2020-07-18,124002.16
2020-07-18,45904.07
2020-07-18,4452194.39
2020-07-18,628146.28
2020-07-18,380213.03
2020-07-18,247933.25
2020-07-18,342451.56
2020-07-18,255014.09
2020-07-18,87437.47
2020-07-18,33.33
2020-07-18,3158311.45
2020-07-18,2629931.92
2020-07-18,528379.53
2020-07-18,92757.56
2020-07-18,186388.88
2020-07-18,1521064.23
2020-07-18,368793.43
2020-07-18,177519.96
2020-07-18,191273.47
2020-07-18,157971.71
2020-07-18,93903.03
2020-07-18,64068.68
2020-07-18,12006.04
2020-07-18,982165.78
2020-07-18,790772.61
2020-07-18,191393.17
2020-07-18,34763.97
2020-07-18,610438.04
2020-07-18,109819.97
2020-07-18,43409.16
2020-07-18,66410.81
2020-07-18,2094.62
2020-07-18,1990.87
2020-07-18,103.75
2020-07-18,349.71
2020-07-18,497854.59
2020-07-18,396900.05
2020-07-18,100954.54
2020-07-18,18769.66
2020-07-18,317333.72
2020-07-18,1040436.84
2020-07-18,7133876.22
2020-07-18,1462502.62
2020-07-18,1174826.28
2020-07-18,583363.5
2020-07-18,130883.29
2020-07-18,28390.66
2020-07-18,4662626.79
2020-07-18,1662621.38
2020-07-18,1831853.03
2020-07-18,328282.26
2020-07-18,121064.62
2020-07-18,748255.84
2020-07-18,355761.17
2020-07-18,106406.09
2020-07-18,73710.57
2020-07-18,19894.18
2020-07-18,6580.72
2020-07-18,1316.46
2020-07-18,228141.28
2020-07-18,68157.43
2020-07-18,86280.77
2020-07-18,16557.96
2020-07-18,3331.89
2020-07-18,79931.19
2020-07-18,163176.98
2020-07-18,53910.85
2020-07-18,23853.98
2020-07-18,16387.59
2020-07-18,3564.83
2020-07-18,104039.12
2020-07-18,35206.76
2020-07-18,44978.38
2020-07-18,5227.01
2020-07-18,33958.43
2020-07-18,358486.75
2020-07-18,79805.15
2020-07-18,38033.38
2020-07-18,31261.59
2020-07-18,9578.44
2020-07-18,242149.01
2020-07-18,85144.33
2020-07-18,118991.28
2020-07-18,36512.61
2020-07-18,0
2020-07-18,38965.12
2020-07-18,101297.33
2020-07-18,24973.66
2020-07-18,15024.95
2020-07-18,13349.67
2020-07-18,3972.33
2020-07-18,1997.9
2020-07-18,58279.7
2020-07-18,19494.09
2020-07-18,23760.66
2020-07-18,9419.94
2020-07-18,6626.13
2020-07-18,7651.66
2020-07-18,47607.35
2020-07-18,11338.61
2020-07-18,23655.51
2020-07-18,36222.3
2020-07-18,6178.26
2020-07-18,6388.53
2020-07-18,35.94
2020-07-18,60842.14
2020-07-18,15565.61
2020-07-18,45271.54
2020-07-18,17439.97
2020-07-18,27836.56
2020-07-18,865490.02
2020-07-18,236050.69
2020-07-18,102369.64
2020-07-18,44110.38
2020-07-18,26180.06
2020-07-18,567201.1
2020-07-18,160939.84
2020-07-18,303898.61
2020-07-18,58005.25
2020-07-18,6.99
2020-07-18,165760.25
2020-07-18,1763205.13
2020-07-18,427005.89
2020-07-18,364034.5
2020-07-18,166191.3
2020-07-18,59306.43
2020-07-18,3
2020-07-18,1255089.38
2020-07-18,239907.45
2020-07-18,651181.34
2020-07-18,81053.55
2020-07-18,37.83
2020-07-18,201508.16
2020-07-18,296552.6
2020-07-18,37972.82
2020-07-18,38167.24
2020-07-18,37969.82
2020-07-18,253251.85
2020-07-18,102113.02
2020-07-18,118230
2020-07-18,59704.96
2020-07-18,9716.64
2020-07-18,118.07
2020-07-18,56.21
2020-07-18,49829.05
2020-07-18,33527.66
2020-07-18,16217.12
2020-07-18,250917.8
2020-07-18,155439.02
2020-07-18,852932.21
2020-07-18,23.45
2020-07-18,427712.34
2020-07-18,18015021.18
2020-07-18,2783186.94
2020-07-18,525300.83
2020-07-18,4631796.31
2020-07-18,420.73
2020-07-18,684437.37
2020-07-18,1671309.11
2020-07-18,277484.56
2020-07-18,2477787.04
2020-07-18,310653
2020-07-18,28733.96
2020-07-18,3735.78
2020-07-18,57641.11
2020-07-18,3874.7
2020-07-18,29402.51
2020-07-18,8225.98
2020-07-18,31760.54
2020-07-18,243471.49
2020-07-18,20186.58
2020-07-18,12662.6
2020-07-18,48221.67
2020-07-18,1689.6
2020-07-18,28734.17
2020-07-18,2163.43
2020-07-18,42210.15
2020-07-18,605268.12
2020-07-18,18434.07
2020-07-18,58567.37
2020-07-18,158632.64
2020-07-18,265.98
2020-07-18,40113.37
2020-07-18,16675.27
2020-07-18,49744.51
2020-07-18,313966.54
2020-07-18,67078.84
2020-07-18,16888.44
2020-07-18,28466.07
2020-07-18,105.89
2020-07-18,52536.65
2020-07-18,11010.08
2020-07-18,65790.62
2020-07-18,507035.73
2020-07-18,22960.42
2020-07-18,33.02
2020-07-18,221395.56
2020-07-18,130.68
2020-07-18,47325.31
2020-07-18,48366.44
2020-07-18,793359
2020-07-18,48283.76
2020-07-18,659.29
2020-07-18,419377.23
2020-07-18,2071.15
2020-07-18,33236.81
2020-07-18,46241.66
2020-07-18,346522.28
2020-07-18,40481.4
2020-07-18,88.3
2020-07-18,151215.86
2020-07-18,96955.25
2020-07-18,137676.71
2020-07-18,7466242.87
2020-07-18,1590132.12
2020-07-18,203014.41
2020-07-18,1724244.39
2020-07-18,137356.68
2020-07-18,700030.45
2020-07-18,182864.47
2020-07-18,1299178.22
2020-07-18,1347809.05
2020-07-18,401056.77
2020-07-18,68714.21
2020-07-18,431241.66
2020-07-18,404.75
2020-07-18,2030.49
2020-07-18,104183.16
2020-07-18,18198.63
2020-07-18,104220.75
2020-07-18,728764.59
2020-07-18,206778.65
2020-07-18,15664.15
2020-07-18,243240.04
2020-07-18,27388.1
2020-07-18,56797.36
2020-07-18,78932.26
2020-07-18,666592.6
2020-07-18,409.59
2020-07-18,275494.79
2020-07-18,1101872.2
2020-07-25,11634594.19
2020-07-25,1633881.82
2020-07-25,894256.76
2020-07-25,739625.06
2020-07-25,1059495.38
2020-07-25,759822.91
2020-07-25,299672.47
2020-07-25,56801.67
2020-07-25,7203205.67
2020-07-25,6077132.95
2020-07-25,1126072.72
2020-07-25,275765.56
2020-07-25,212382.8
2020-07-25,265248.46
2020-07-25,32844.72
2020-07-25,19789.34
2020-07-25,13055.38
2020-07-25,41456.02
2020-07-25,32636.14
2020-07-25,8819.88
2020-07-25,47.54
2020-07-25,178971.15
2020-07-25,156740.39
2020-07-25,22230.76
2020-07-25,7582.5
2020-07-25,11598.11
2020-07-25,113936.7
2020-07-25,9029.85
2020-07-25,6124.35
2020-07-25,2905.5
2020-07-25,23996.04
2020-07-25,18111.71
2020-07-25,5884.33
2020-07-25,77859.88
2020-07-25,69542.11
2020-07-25,8317.77
2020-07-25,3170.37
2020-07-25,3050.93
2020-07-25,291022.08
2020-07-25,23662.48
2020-07-25,13245.18
2020-07-25,10417.3
2020-07-25,47155.46
2020-07-25,42551.2
2020-07-25,4604.26
2020-07-25,213393.44
2020-07-25,200266.59
2020-07-25,13126.85
2020-07-25,8600.03
2020-07-25,6810.7
2020-07-25,98444.09
2020-07-25,10661.87
2020-07-25,6354.73
2020-07-25,4307.14
2020-07-25,18976.2
2020-07-25,14418.81
2020-07-25,4557.39
2020-07-25,32.01
2020-07-25,68758.32
2020-07-25,61597.5
2020-07-25,7160.82
2020-07-25,1623.92
2020-07-25,
2020-07-25,188318.5
2020-07-25,48943.4
2020-07-25,16372.22
2020-07-25,32571.18
2020-07-25,41153.33
2020-07-25,24479.1
2020-07-25,16674.23
2020-07-25,47.08
2020-07-25,98137.24
2020-07-25,82479.61
2020-07-25,15657.63
2020-07-25,5065.85
2020-07-25,232183.45
2020-07-25,70318.67
2020-07-25,30044.03
2020-07-25,40274.64
2020-07-25,49073.57
2020-07-25,27995.05
2020-07-25,21078.52
2020-07-25,112791.21
2020-07-25,94632.13
2020-07-25,18159.08
2020-07-25,8498.09
2020-07-25,1137398.96
2020-07-25,161481.38
2020-07-25,81992.11
2020-07-25,79489.27
2020-07-25,106870.05
2020-07-25,63764.66
2020-07-25,43105.39
2020-07-25,23079.46
2020-07-25,803252.08
2020-07-25,683108.56
2020-07-25,120143.52
2020-07-25,56425.26
2020-07-25,4423080.68
2020-07-25,660261.49
2020-07-25,411858.34
2020-07-25,248403.15
2020-07-25,314742.02
2020-07-25,248779.16
2020-07-25,65962.86
2020-07-25,44.53
2020-07-25,3162518.48
2020-07-25,2642034.75
2020-07-25,520483.73
2020-07-25,92933.8
2020-07-25,179415.36
2020-07-25,1413550.04
2020-07-25,316672.59
2020-07-25,161911.35
2020-07-25,154761.24
2020-07-25,149009.97
2020-07-25,89177
2020-07-25,59832.97
2020-07-25,10640.04
2020-07-25,937116.11
2020-07-25,754394.01
2020-07-25,182722.1
2020-07-25,32708.66
2020-07-25,590116.8
2020-07-25,113542.6
2020-07-25,41816.65
2020-07-25,71725.95
2020-07-25,2014.3
2020-07-25,1941.05
2020-07-25,73.25
2020-07-25,340.1
2020-07-25,473914.78
2020-07-25,377051.34
2020-07-25,96863.44
2020-07-25,17375.21
2020-07-25,281946.29
2020-07-25,1027719.19
2020-07-25,7023461.68
2020-07-25,1493144.4
2020-07-25,1177988.64
2020-07-25,573861.99
2020-07-25,128267.79
2020-07-25,28194.28
2020-07-25,4516253.74
2020-07-25,1584412.73
2020-07-25,1759942.7
2020-07-25,314988.51
2020-07-25,129543.49
2020-07-25,791014.62
2020-07-25,344956.96
2020-07-25,101194.38
2020-07-25,70678.48
2020-07-25,17268.02
2020-07-25,6864.29
2020-07-25,1184.91
2020-07-25,225366.25
2020-07-25,69925.26
2020-07-25,84771.5
2020-07-25,14124.53
2020-07-25,3077.9
2020-07-25,77062.07
2020-07-25,159040.16
2020-07-25,51856.28
2020-07-25,22118.08
2020-07-25,14652.38
2020-07-25,3751.07
2020-07-25,101507.66
2020-07-25,36448.45
2020-07-25,42941.13
2020-07-25,5676.22
2020-07-25,33452.83
2020-07-25,265530.5
2020-07-25,82766.62
2020-07-25,30178.21
2020-07-25,23687.88
2020-07-25,9360.42
2020-07-25,149415.78
2020-07-25,41114.47
2020-07-25,78123.1
2020-07-25,33348.1
2020-07-25,0
2020-07-25,49718.32
2020-07-25,99743.72
2020-07-25,21413.95
2020-07-25,13849.1
2020-07-25,13989.79
2020-07-25,3730.56
2020-07-25,1409.83
2020-07-25,59742.99
2020-07-25,20687.61
2020-07-25,25213.57
2020-07-25,9849
2020-07-25,7327.95
2020-07-25,3693.6
2020-07-25,23892.6
2020-07-25,9647.22
2020-07-25,10064.67
2020-07-25,14178.32
2020-07-25,2063.46
2020-07-25,2050.19
2020-07-25,51.95
2020-07-25,66322.22
2020-07-25,14718.78
2020-07-25,51567.92
2020-07-25,18276.96
2020-07-25,33326.48
2020-07-25,862992.74
2020-07-25,228986.56
2020-07-25,132294.46
2020-07-25,41585.14
2020-07-25,26029.98
2020-07-25,578152.31
2020-07-25,151722.89
2020-07-25,294149.56
2020-07-25,52149.84
2020-07-25,14.6
2020-07-25,161371.44
2020-07-25,1715115.77
2020-07-25,416772.5
2020-07-25,352207.42
2020-07-25,161739.55
2020-07-25,56657.07
2020-07-25,1221581.82
2020-07-25,244145.78
2020-07-25,625243.62
2020-07-25,76734.54
2020-07-25,23.91
2020-07-25,198375.88
2020-07-25,289264.26
2020-07-25,40371.5
2020-07-25,37691.61
2020-07-25,40365
2020-07-25,243777.54
2020-07-25,78647.38
2020-07-25,132525.43
2020-07-25,6.5
2020-07-25,58861.65
2020-07-25,8961.29
2020-07-25,100.69
2020-07-25,78.05
2020-07-25,49749.61
2020-07-25,33034.86
2020-07-25,16635.41
2020-07-25,5.75
2020-07-25,262870.87
2020-07-25,160536.54
2020-07-25,814412.97
2020-07-25,23.36
2020-07-25,385672.44
2020-07-25,18310332.68
2020-07-25,3258772.18
2020-07-25,428255.12
2020-07-25,6395819.51
2020-07-25,238.7
2020-07-25,449050.57
2020-07-25,1456252.64
2020-07-25,253925.96
2020-07-25,2254481.95
2020-07-25,407489.78
2020-07-25,63686.89
2020-07-25,1772.72
2020-07-25,118402.34
2020-07-25,8616.57
2020-07-25,49553.64
2020-07-25,12486.53
2020-07-25,51465.98
2020-07-25,113377.27
2020-07-25,30106.59
2020-07-25,1818.62
2020-07-25,28367.67
2020-07-25,191.17
2020-07-25,23098.97
2020-07-25,618.49
2020-07-25,36607.1
2020-07-25,299953.07
2020-07-25,36259.31
2020-07-25,10359.77
2020-07-25,99694.85
2020-07-25,60.97
2020-07-25,24767.58
2020-07-25,15965.24
2020-07-25,34534.37
2020-07-25,624225.32
2020-07-25,135625.85
2020-07-25,567.54
2020-07-25,178188.54
2020-07-25,125.57
2020-07-25,49115.72
2020-07-25,10924.36
2020-07-25,62701.97
2020-07-25,532590.49
2020-07-25,21348.21
2020-07-25,96.38
2020-07-25,227760.24
2020-07-25,136.48
2020-07-25,45618.75
2020-07-25,46714.84
2020-07-25,724591.61
2020-07-25,38616.23
2020-07-25,614.81
2020-07-25,484048.89
2020-07-25,3533.07
2020-07-25,35891.37
2020-07-25,48683.31
2020-07-25,495975.42
2020-07-25,80750.04
2020-07-25,23.92
2020-07-25,281373.11
2020-07-25,49439.56
2020-07-25,89399.73
2020-07-25,8253132.44
2020-07-25,1710894.16
2020-07-25,144114.69
2020-07-25,2723276.82
2020-07-25,5.38
2020-07-25,185819.98
2020-07-25,645997.7
2020-07-25,162934.27
2020-07-25,1248201.47
2020-07-25,1494608.4
2020-07-25,481322.57
2020-07-25,92547.12
2020-07-25,604628.65
2020-07-25,233.32
2020-07-25,1618.45
2020-07-25,87313.87
2020-07-25,18043.47
2020-07-25,87354.71
2020-07-25,799604.31
2020-07-25,296431.58
2020-07-25,53702.92
2020-07-25,243455.79
2020-07-25,4980.88
2020-07-25,60805.61
2020-07-25,83483.77
2020-07-25,628486.42
2020-07-25,339.66
2020-07-25,184621.53
2020-07-25,725000.44
2020-08-01,11861940.5
2020-08-01,1679351.89
2020-08-01,954116.39
2020-08-01,725235.5
2020-08-01,1093308.29
2020-08-01,791118.23
2020-08-01,302190.07
2020-08-01,53967.16
2020-08-01,7450787.82
2020-08-01,6307664.68
2020-08-01,1143123.14
2020-08-01,279646.42
2020-08-01,219686.31
2020-08-01,259649.23
2020-08-01,32911.79
2020-08-01,19305.09
2020-08-01,13606.7
2020-08-01,40185.28
2020-08-01,32199.52
2020-08-01,7985.76
2020-08-01,75.99
2020-08-01,174902.86
2020-08-01,153996.04
2020-08-01,20906.82
2020-08-01,7239.51
2020-08-01,11194.61
2020-08-01,112011.01
2020-08-01,7827.78
2020-08-01,5796.8
2020-08-01,2030.98
2020-08-01,22965.79
2020-08-01,16963.56
2020-08-01,6002.23
2020-08-01,78375.11
2020-08-01,70288.23
2020-08-01,8086.88
2020-08-01,3030.5
2020-08-01,2842.33
2020-08-01,220703.5
2020-08-01,22764.89
2020-08-01,12923.46
2020-08-01,9841.43
2020-08-01,28533.91
2020-08-01,23499.51
2020-08-01,5034.4
2020-08-01,161482.32
2020-08-01,150431.77
2020-08-01,11050.55
2020-08-01,7539.87
2020-08-01,7922.38
2020-08-01,103496.41
2020-08-01,11420.53
2020-08-01,6130.05
2020-08-01,5290.48
2020-08-01,20011.38
2020-08-01,15246.13
2020-08-01,4765.25
2020-08-01,21.06
2020-08-01,72027.97
2020-08-01,64124.83
2020-08-01,7903.14
2020-08-01,1880.36
2020-08-01,
2020-08-01,206187.83
2020-08-01,44966.8
2020-08-01,20436.88
2020-08-01,24529.92
2020-08-01,44591.44
2020-08-01,32641.94
2020-08-01,11949.5
2020-08-01,41.33
2020-08-01,116576.88
2020-08-01,100886.29
2020-08-01,15690.59
2020-08-01,5197.63
2020-08-01,253681.19
2020-08-01,80708.46
2020-08-01,37020.02
2020-08-01,43688.44
2020-08-01,55653.97
2020-08-01,33671.4
2020-08-01,21982.57
2020-08-01,117318.76
2020-08-01,99211.48
2020-08-01,18107.28
2020-08-01,8580.78
2020-08-01,1202372.5
2020-08-01,167482.02
2020-08-01,84540.28
2020-08-01,82941.74
2020-08-01,115678.63
2020-08-01,65212.57
2020-08-01,50466.06
2020-08-01,22128.71
2020-08-01,851732.01
2020-08-01,735223.55
2020-08-01,116508.46
2020-08-01,50510.45
2020-08-01,4584178.03
2020-08-01,692315.96
2020-08-01,445850.77
2020-08-01,246465.19
2020-08-01,339338.65
2020-08-01,276932
2020-08-01,62406.65
2020-08-01,30.03
2020-08-01,3292579.47
2020-08-01,2770810.71
2020-08-01,521768.76
2020-08-01,95463.75
2020-08-01,185776.67
2020-08-01,1453443.09
2020-08-01,319007.12
2020-08-01,166666.43
2020-08-01,152340.69
2020-08-01,152483.68
2020-08-01,91955.23
2020-08-01,60528.45
2020-08-01,9578.1
2020-08-01,972338.22
2020-08-01,781193.61
2020-08-01,191144.61
2020-08-01,36122.7
2020-08-01,596073.16
2020-08-01,107766.01
2020-08-01,43094.77
2020-08-01,64671.24
2020-08-01,1782.09
2020-08-01,1674.72
2020-08-01,107.37
2020-08-01,436.72
2020-08-01,485746.66
2020-08-01,386057.05
2020-08-01,99689.61
